-0.103415	-0.3452517705	-0.612897222	-0.902967472
-0.064978163034	-0.209727100165	-0.37438368998	-0.53569582638
-0.024760390196	-0.072782336453	-0.12624607512	-0.1747173576
0.015726660338	0.0655086510015	0.121114380346667	0.17416791566
0.056394259344	0.2034866568	0.36977099264	0.51679767972
0.0963987024	0.3360808094	0.5996557111	0.8387002239
0.13324960788	0.4567429755	0.828018874106667	1.1382289664
0.16694860128	0.570725834545	1.03802513406667	1.4136044494
0.19909073632	0.67196773644	1.2118388672	1.6697196468
0.22568991192	0.76458339255	1.37909613486667	1.8717470324
0.2487037146	0.8394951676	1.52131509333333	2.02997586
0.26629436156	0.897992651465	1.6001702784	2.183209119
0.2786952672	0.93177960792	1.66295268906667	2.2480817828
0.28431139266	0.944382885615	1.6868858566	2.3109800224
0.28378929132	0.94106426442	1.6902228024	2.311822344
0.2776472504	0.915970619925	1.663517601	2.273071713
0.26592494544	0.87643440632	1.58392502133333	2.1730698188
0.24793873524	0.81652951651	1.4700748366	2.035282158
0.22594759356	0.74343202185	1.34143727373333	1.8361647808
0.19820964534	0.65207932328	1.1772681492	1.5895177578
0.1660451344	0.5519872706	0.9864643824	1.333231536
0.13102118744	0.429978627045	0.77392695346	1.0472537922
0.093524284152	0.30619134289	0.54368761724	0.74142739456
0.054242653688	0.173385100595	0.30894968258	0.42283627482
0.014058598912	0.038242713834	0.0654975168826667	0.087109082316
-0.0263524668	-0.098518898625	-0.180436611666667	-0.2540610975
-0.066314360812	-0.23627008267	-0.42047043036	-0.57836106432
-0.10481777592	-0.365519905725	-0.66047779686	-0.92783129476
-0.14098391328	-0.4857143032	-0.868413258933333	-1.2345694536
-0.17439083416	-0.599906096675	-1.0817396376	-1.5754793892
-0.2042525058	-0.70279194645	-1.27047719533333	-1.816688264
-0.22876792146	-0.795200569645	-1.4166429012	-2.101227226
-0.24920517056	-0.87159108358	-1.5574721968	-2.3278497396
-0.2647564353	-0.924198016455	-1.66934947826667	-2.4503048804
-0.27467135016	-0.95565286042	-1.7245707556	-2.6365024088
-0.2795121844	-0.964326662425	-1.755604505	-2.718408456
-0.27785153016	-0.95732091468	-1.733965024	-2.7414333416
-0.2701081176	-0.92827260682	-1.69129434793333	-2.6399149284
-0.25582389668	-0.88162824823	-1.6141306272	-2.5254023424
-0.23923771158	-0.81229589133	-1.4910946104	-2.3243172904
-0.2150627472	-0.7413032514	-1.340108016	-2.071430472
-0.18836371994	-0.63902720288	-1.1618032496	-1.730237442
-0.15652404968	-0.53465508918	-0.94969473208	-1.4196404344
-0.12255791094	-0.4073196602	-0.722638901093333	-1.0786933256
-0.085359329536	-0.27772502584	-0.49714046768	-0.71953198272
-0.04676434498	-0.1432607646	-0.254242547866667	-0.3718872089
-0.0076593980808	-0.0086193522751	-0.0119401774453333	-0.014631523088
0.032043867324	0.126802699625	0.23216503662	0.33269270922
0.071042159744	0.25937195358	0.466442265333333	0.65284366044
0.10796286798	0.38363031083	0.686505314126667	0.9667974247
0.143552613	0.49520247075	0.903853646	1.2464298
0.17512311998	0.60118453098	1.09110128513333	1.5109539474
0.20408150136	0.69600453648	1.24729041706667	1.71623627
0.22784704632	0.781908689625	1.4063206342	1.9181789172
0.24729080488	0.85045556967	1.5241711352	2.0720075904
0.2619793179	0.893257607775	1.58712657133333	2.201063632
0.27035938688	0.92091826746	1.619792448	2.2302160404
0.27344695872	0.91269001242	1.6429975802	2.241850432
0.27089757792	0.90788688932	1.6165491628	2.202206932
0.26322149006	0.87312297938	1.5665977596	2.1243385488
0.2492822156	0.8266480992	1.479528072	2.050652198
0.23088626148	0.76591921254	1.3699600888	1.8738060642
0.206091737	0.6809725581	1.2269110616	1.692639432
0.17772071718	0.595574996445	1.06445978473333	1.4367233446
0.14554877904	0.48825341486	0.869332912266667	1.1881908512
0.1113173544	0.3671784355	0.6556504848	0.8857301772
0.074743125684	0.24186283677	0.43089305548	0.59553125424
0.036650999358	0.11352770646	0.201684598086667	0.2776361392
-0.0017905456856	-0.01746992496	-0.035591236736	-0.049074035124
-0.040202533002	-0.14846542083	-0.269540286913333	-0.37681358282
-0.0783134508	-0.27904236925	-0.5010641898	-0.7043678208
-0.11337579528	-0.40020655799	-0.72031159564	-1.02098872332
-0.14727191072	-0.51057883758	-0.920925936026667	-1.3249855944
-0.17734284714	-0.616888221835	-1.116854184	-1.6212952774
-0.20371541712	-0.71125333356	-1.2908582496	-1.8710603688
-0.227029922	-0.7919845545	-1.41062449833333	-2.14920565
-0.2450855232	-0.8615257924	-1.53149312213333	-2.2953674392
-0.25550571124	-0.89777057075	-1.6220843706	-2.4442808436
-0.26387552788	-0.9209430891	-1.66551634346667	-2.5385353776
-0.2638245918	-0.92787198874	-1.67087598586667	-2.5985370698
-0.2587077376	-0.914950101	-1.676343592	-2.52271341
-0.25107527774	-0.87394264482	-1.6137645896	-2.4564785644
-0.23629734744	-0.82295727669	-1.49121753746667	-2.340222792
-0.21749587704	-0.75631977913	-1.366652196	-2.11110024
-0.19459691256	-0.66960308988	-1.20955845226667	-1.8188961096
