-0.1686419, -0.6007944, -1.089977, -1.69184
-0.1497616, -0.5249183, -0.9522892, -1.471345
-0.1276581, -0.4474191, -0.8102515, -1.21905
-0.1026771, -0.3508258, -0.6549352, -0.9645682
-0.07562336, -0.2541345, -0.470637, -0.6960841
-0.04712686, -0.1529958, -0.2812703, -0.4087564
-0.01806516, -0.04959767, -0.09108348, -0.128194
0.01158893, 0.05518616, 0.1020328, 0.150033
0.04093338, 0.1591556, 0.2905823, 0.4117021
0.06934555, 0.2562829, 0.4735238, 0.6699784
0.09646283, 0.3491874, 0.6459337, 0.9013014
0.1211712, 0.4286959, 0.8045134, 1.116844
0.1431292, 0.5071869, 0.9488286, 1.306814
0.1620836, 0.57077, 1.060318, 1.465049
0.1784234, 0.6249912, 1.166688, 1.596633
0.1907981, 0.6711971, 1.241347, 1.701277
0.1988205, 0.6958472, 1.294825, 1.757468
0.2024675, 0.7124811, 1.314247, 1.788019
0.2032614, 0.7029194, 1.30252, 1.787655
0.1973563, 0.6881486, 1.271583, 1.738715
0.188332, 0.6552641, 1.21967, 1.66012
0.1746954, 0.6079836, 1.129563, 1.549531
0.1585522, 0.548825, 1.022964, 1.397933
0.1384818, 0.480713, 0.8935764, 1.224488
0.1154566, 0.3985781, 0.7450596, 1.013698
0.09045514, 0.3111261, 0.5807645, 0.8001997
0.06361813, 0.2169888, 0.406244, 0.5631261
0.03557686, 0.1187468, 0.2261163, 0.3075003
0.007014908, 0.01888021, 0.03521725, 0.04760846
-0.02196872, -0.08243411, -0.1530369, -0.2189196
-0.05027539, -0.1832473, -0.3403338, -0.4840121
-0.07788755, -0.2775806, -0.52438, -0.7543778
-0.1033109, -0.3687362, -0.6805573, -0.9888592
-0.1275023, -0.4496217, -0.8445569, -1.232035
-0.1478395, -0.5211575, -0.9809216, -1.448781
-0.1655065, -0.5866053, -1.095454, -1.631461
-0.1803502, -0.6349326, -1.184975, -1.784648
-0.1903182, -0.6734356, -1.245455, -1.949598
-0.1958016, -0.698613, -1.306632, -2.008037
-0.1981385, -0.7049103, -1.316295, -2.010502
-0.195659, -0.7002469, -1.312287, -2.006673
-0.1894719, -0.6763728, -1.273674, -1.939069
-0.1791408, -0.6414442, -1.200248, -1.84183
-0.1664064, -0.5914075, -1.104902, -1.69755
-0.1493421, -0.5234429, -0.98402, -1.522305
-0.1291567, -0.4518773, -0.8450987, -1.26608
-0.1066566, -0.3692398, -0.7007411, -1.023461
-0.08136663, -0.2755034, -0.529081, -0.7754526
-0.05522976, -0.1829913, -0.3500988, -0.5059839
-0.0272075, -0.08524539, -0.162481, -0.2323352
0.00128458, 0.01312685, 0.02277018, 0.03546043
0.02926968, 0.1107407, 0.2077064, 0.2973354
0.05664074, 0.2053796, 0.3864551, 0.5485919
0.08264444, 0.2970455, 0.5595853, 0.7876962
0.107465, 0.3774694, 0.7233463, 1.003019
0.1293416, 0.4537605, 0.8642633, 1.205544
0.1484937, 0.5175931, 0.9831305, 1.380007
0.16491, 0.5707515, 1.090463, 1.504502
0.1779993, 0.6156126, 1.177038, 1.586964
0.1866362, 0.6470605, 1.242988, 1.681962
0.1918078, 0.6623787, 1.272893, 1.719096
0.192283, 0.6628182, 1.281846, 1.728196
0.1894225, 0.6591278, 1.261242, 1.68678
0.1827692, 0.6318023, 1.209022, 1.634864
0.1720872, 0.5967826, 1.137948, 1.555427
0.1572511, 0.5462357, 1.03227, 1.416668
0.1392382, 0.4802577, 0.9173972, 1.246968
0.1187168, 0.4078842, 0.7752135, 1.057061
0.09565615, 0.3259213, 0.6200465, 0.8611306
0.07031673, 0.2405868, 0.460984, 0.6419429
0.04428418, 0.1496406, 0.2862349, 0.3944218
0.01741188, 0.05705001, 0.1071622, 0.1470867
-0.00997501, -0.03862287, -0.07525288, -0.1065418
-0.03727867, -0.1339585, -0.2559417, -0.3572213
-0.06320704, -0.2239157, -0.4322246, -0.6199819
-0.08832232, -0.3135827, -0.5996256, -0.8616691
-0.1112703, -0.3906432, -0.7502267, -1.070573
-0.1318374, -0.46519, -0.8903313, -1.315634
-0.14944, -0.5284568, -1.014068, -1.504532
-0.1647542, -0.58067, -1.120043, -1.629264
-0.1754894, -0.6259045, -1.188714, -1.780499
-0.183136, -0.6524134, -1.23869, -1.894035
-0.1873587, -0.6670699, -1.258912, -1.945787
-0.1869973, -0.6648328, -1.268486, -1.930903
-0.1821102, -0.6514813, -1.24408, -1.92404
-0.1745733, -0.6251279, -1.190403, -1.820343
-0.1634846, -0.5750555, -1.100112, -1.719996
-0.1485785, -0.5249266, -0.9918405, -1.519552
-0.1308234, -0.4550674, -0.8759032, -1.320709
-0.1103587, -0.3768262, -0.7357206, -1.080819
-0.08728331, -0.2963709, -0.5746828, -0.8488432
-0.06288304, -0.2078413, -0.4075048, -0.6033281
-0.03727649, -0.1184442, -0.2325274, -0.3314728
-0.01068482, -0.02599727, -0.05135946, -0.07321504
0.01595743, 0.06681107, 0.1290004, 0.1867954
0.04210036, 0.1573773, 0.3057893, 0.430246
0.06750315, 0.2457423, 0.4734004, 0.6694301
0.09066598, 0.3267244, 0.6355477, 0.8892321
0.1126228, 0.3999306, 0.7828988, 1.073036
0.1324985, 0.4649865, 0.9128206, 1.258951
0.148796, 0.5201852, 1.01307, 1.402341
0.1629728, 0.5673444, 1.10315, 1.5244
0.1730666, 0.5998842, 1.17461, 1.611701
0.1803387, 0.6237302, 1.220047, 1.653201
0.1825745, 0.6306714, 1.234222, 1.670256
0.1811985, 0.626058, 1.225344, 1.656513
0.1755474, 0.607031, 1.18411, 1.620473
0.1679215, 0.5770979, 1.125394, 1.53251
0.1552965, 0.5339731, 1.037905, 1.421542
0.140215, 0.4777427, 0.9365965, 1.269459
0.1215826, 0.4143781, 0.8037307, 1.108039
0.1004049, 0.3404076, 0.668332, 0.9088665
0.0782187, 0.262361, 0.5120894, 0.7090335
0.05389248, 0.1772827, 0.3461262, 0.4813855
0.02854402, 0.09066637, 0.175276, 0.2410395
0.002897637, 0.0003947133, -0.001892066, -0.001901343
-0.02280609, -0.09007946, -0.1769163, -0.250994
-0.04828279, -0.1795438, -0.3511783, -0.4957063
-0.07256262, -0.2626486, -0.5157441, -0.7471514
-0.09486734, -0.3411947, -0.6689029, -0.9631501
-0.1156278, -0.4130185, -0.8071377, -1.18712
-0.1339601, -0.4745629, -0.938095, -1.380692
-0.1494387, -0.532729, -1.033104, -1.532645
-0.15932, -0.5729243, -1.124754, -1.656142
-0.170162, -0.6036999, -1.177745, -1.786831
-0.1759462, -0.6254687, -1.207954, -1.894961
-0.1779965, -0.6284528, -1.221791, -1.877505
