0,0,-0.09411765
0.0009765625,-0.9672284,-0.09411765
0.001953125,-0.9568049,-0.09411765
0.002929688,-0.9426166,-0.09411765
0.00390625,-0.8792182,-0.04705882
0.004882813,-0.7948581,-0.09411765
0.005859375,-0.7195969,-0.09411765
0.006835938,-0.6298796,-0.09411765
0.0078125,-0.5009049,-0.09411765
0.008789063,-0.3574206,-0.09411765
0.009765625,-0.2275432,-0.04705882
0.01074219,-0.1012475,-0.09411765
0.01171875,0.03739173,-0.09411765
0.01269531,0.1937616,-0.09411765
0.01367188,0.3333791,-0.09411765
0.01464844,0.4482737,-0.09411765
0.015625,0.5635498,-0.09411765
0.01660156,0.6675694,-0.09411765
0.01757813,0.7733885,-0.09411765
0.01855469,0.8730868,-0.09411765
0.01953125,0.922839,-0.09411765
0.02050781,0.957135,-0.09411765
0.02148438,0.9847916,-0.04705882
0.02246094,0.985588,-0.09411765
0.0234375,0.9735979,-0.04705882
0.02441406,0.9317003,-0.09411765
0.02539063,0.8664171,-0.09411765
0.02636719,0.7822279,-0.09411765
0.02734375,0.694616,-0.09411765
0.02832031,0.6141672,-0.09411765
0.02929688,0.4908039,-0.09411765
0.03027344,0.3414262,-0.09411765
0.03125,0.2007834,-0.09411765
0.03222656,0.06950451,-0.09411765
0.03320313,-0.05862215,-0.09411765
0.03417969,-0.2021822,-0.09411765
0.03515625,-0.3526021,-0.09411765
0.03613281,-0.4870191,-0.09411765
0.03710938,-0.5863364,-0.04705882
0.03808594,-0.6840638,-0.09411765
0.0390625,-0.7895536,-0.04705882
0.04003906,-0.8656943,-0.09411765
0.04101563,-0.9117364,-0.09411765
0.04199219,-0.9464123,-0.04705882
0.04296875,-0.9855353,-0.09411765
0.04394531,-0.9814823,-0.09411765
0.04492188,-0.9370329,-0.04705882
0.04589844,-0.9075311,-0.09411765
0.046875,-0.8662283,-0.09411765
0.04785156,-0.7755588,-0.09411765
0.04882813,-0.6640999,-0.09411765
0.04980469,-0.5682673,-0.09411765
0.05078125,-0.4589319,-0.09411765
0.05175781,-0.3247807,-0.09411765
0.05273438,-0.1784995,-0.09411765
0.05371094,-0.03934062,-0.09411765
0.0546875,0.08600781,-0.09411765
0.05566406,0.2256885,-0.09411765
0.05664063,0.3692764,-0.04705882
0.05761719,0.5027056,-0.09411765
0.05859375,0.6179733,-0.09411765
0.05957031,0.7112665,-0.09411765
0.06054688,0.805131,-0.09411765
0.06152344,0.8940685,-0.09411765
0.0625,0.9477823,0
0.06347656,0.9697214,-0.04705882
0.06445313,0.986053,-0.09411765
0.06542969,0.986486,-0.09411765
0.06640625,0.9611054,-0.09411765
0.06738281,0.9262195,-0.09411765
0.06835938,0.8671049,-0.09411765
0.06933594,0.7713372,-0.09411765
0.0703125,0.6668608,-0.1411765
0.07128906,0.5655532,-0.09411765
0.07226563,0.450342,-0.09411765
0.07324219,0.313551,-0.09411765
0.07421875,0.1634594,-0.09411765
0.07519531,0.01105378,-0.04705882
0.07617188,-0.1315774,-0.09411765
0.07714844,-0.2545829,-0.09411765
0.078125,-0.3778514,-0.09411765
0.07910156,-0.5155388,-0.04705882
0.08007813,-0.6319398,-0.09411765
0.08105469,-0.717291,-0.09411765
0.08203125,-0.8046125,-0.09411765
0.08300781,-0.8954281,-0.09411765
0.08398438,-0.9549305,-0.09411765
0.08496094,-0.9622344,-0.09411765
0.0859375,-0.9654357,-0.09411765
0.08691406,-0.9832309,0
0.08789063,-0.9527012,-0.09411765
0.08886719,-0.8879209,-0.09411765
0.08984375,-0.8337229,-0.09411765
0.09082031,-0.7636594,-0.09411765
0.09179688,-0.6621872,-0.09411765
0.09277344,-0.538891,-0.09411765
0.09375,-0.4208582,-0.04705882
0.09472656,-0.3095394,-0.04705882
0.09570313,-0.1643411,-0.09411765
0.09667969,-0.01201644,-0.09411765
0.09765625,0.1194997,-0.09411765
0.09863281,0.2506994,-0.09411765
0.09960938,0.3863027,-0.04705882
0.1005859,0.5251635,-0.09411765
0.1015625,0.6466489,-0.09411765
