0,0,1.458824
0.0009765625,1.127607,1.411765
0.001953125,1.172865,1.176471
0.002929688,1.209404,1.458824
0.00390625,1.238013,1.364706
0.004882813,1.263409,1.411765
0.005859375,1.281876,1.929412
0.006835938,1.288484,1.505882
0.0078125,1.289486,1.364706
0.008789063,1.27858,1.458824
0.009765625,1.264084,1.458824
0.01074219,1.245469,1.458824
0.01171875,1.215359,1.505882
0.01269531,1.178555,1.505882
0.01367188,1.131328,1.458824
0.01464844,1.080856,1.458824
0.015625,1.024533,1.364706
0.01660156,0.9610291,1.082353
0.01757813,0.8940071,1.458824
0.01855469,0.8156438,1.411765
0.01953125,0.7364437,1.458824
0.02050781,0.6589165,1.364706
0.02148438,0.5721999,1.129412
0.02246094,0.4821886,1.364706
0.0234375,0.3912957,1.411765
0.02441406,0.2961315,1.458824
0.02539063,0.2025389,1.082353
0.02636719,0.1089092,1.694118
0.02734375,0.01181439,1.411765
0.02832031,-0.08633748,1.364706
0.02929688,-0.1816448,1.458824
0.03027344,-0.2720272,1.458824
0.03125,-0.3635549,1.6
0.03222656,-0.4534838,1.458824
0.03320313,-0.5393428,1.458824
0.03417969,-0.6226991,1.458824
0.03515625,-0.7020965,1.223529
0.03613281,-0.7803746,0.8
0.03710938,-0.8519511,1.411765
0.03808594,-0.9199338,1.411765
0.0390625,-0.9904381,1.458824
0.04003906,-1.043082,1.411765
0.04101563,-1.085977,1.270588
0.04199219,-1.134302,1.223529
0.04296875,-1.170816,1.317647
0.04394531,-1.202665,1.411765
0.04492188,-1.228441,1.458824
0.04589844,-1.245755,1.976471
0.046875,-1.257282,1.364706
0.04785156,-1.257236,1.458824
0.04882813,-1.264119,1.458824
0.04980469,-1.25677,1.458824
0.05078125,-1.229673,1.458824
0.05175781,-1.206501,1.505882
0.05273438,-1.174813,1.505882
0.05371094,-1.139413,1.6
0.0546875,-1.09626,1.458824
0.05566406,-1.043378,0.8941177
0.05664063,-0.9893239,1.082353
0.05761719,-0.9239244,1.458824
0.05859375,-0.8621916,1.364706
0.05957031,-0.7971009,1.411765
0.06054688,-0.7096135,1.411765
0.06152344,-0.6276456,1.364706
0.0625,-0.5447334,1.458824
0.06347656,-0.4549862,1.035294
0.06445313,-0.369701,1.411765
0.06542969,-0.2759788,1.552941
0.06640625,-0.1849236,2.117647
0.06738281,-0.08979016,1.458824
0.06835938,0.00312106,1.505882
0.06933594,0.08882271,1.411765
0.0703125,0.1906152,1.458824
0.07128906,0.2868567,1.458824
0.07226563,0.3760214,1.458824
0.07324219,0.4681737,1.552941
0.07421875,0.5546376,1.458824
0.07519531,0.6383517,2.352941
0.07617188,0.7184556,0.9882353
0.07714844,0.7953273,1.458824
0.078125,0.8660045,1.458824
0.07910156,0.9306449,1.411765
0.08007813,0.994426,1.458824
0.08105469,1.053757,1.411765
0.08203125,1.104139,1.458824
0.08300781,1.150222,1.411765
0.08398438,1.190471,1.458824
0.08496094,1.221871,1.223529
