0,0,1.411765
0.0009765625,0.1310297,1.458824
0.001953125,0.05618976,1.458824
0.002929688,-0.02512616,1.6
0.00390625,-0.1031936,1.552941
0.004882813,-0.1824927,1.505882
0.005859375,-0.26006,1.458824
0.006835938,-0.3375959,2.070588
0.0078125,-0.4138452,1.364706
0.008789063,-0.4840799,1.458824
0.009765625,-0.5623741,1.411765
0.01074219,-0.6273996,1.458824
0.01171875,-0.678353,1.458824
0.01269531,-0.7375836,1.082353
0.01367188,-0.7915421,1.270588
0.01464844,-0.840866,1.364706
0.015625,-0.8824696,1.411765
0.01660156,-0.9206867,0.8941177
0.01757813,-0.9567726,1.270588
0.01855469,-0.982197,1.458824
0.01953125,-1.013969,1.458824
0.02050781,-1.036884,1.364706
0.02148438,-1.039875,1.458824
0.02246094,-1.046077,1.552941
0.0234375,-1.045326,1.458824
0.02441406,-1.037539,1.505882
0.02539063,-1.027919,1.741176
0.02636719,-1.006839,1.317647
0.02734375,-0.9849174,1.082353
0.02832031,-0.9527092,1.411765
0.02929688,-0.9207864,1.458824
0.03027344,-0.8909152,1.411765
0.03125,-0.8370648,1.411765
0.03222656,-0.7863263,1.270588
0.03320313,-0.7377031,1.505882
0.03417969,-0.6789579,1.317647
0.03515625,-0.6211274,1.458824
0.03613281,-0.5555928,1.458824
0.03710938,-0.4886852,1.458824
0.03808594,-0.416382,1.458824
0.0390625,-0.3436254,1.411765
0.04003906,-0.2780109,1.505882
0.04101563,-0.196452,1.411765
0.04199219,-0.1124351,1.411765
0.04296875,-0.03778035,1.458824
0.04394531,0.04164346,1.552941
0.04492188,0.118368,1.6
0.04589844,0.1949703,1.458824
0.046875,0.2731363,2.541177
0.04785156,0.3458411,1.458824
0.04882813,0.4192844,1.411765
0.04980469,0.4875821,1.505882
0.05078125,0.5549532,1.411765
0.05175781,0.6269303,1.411765
0.05273438,0.6888509,1.411765
0.05371094,0.746524,1.458824
0.0546875,0.8017009,1.223529
0.05566406,0.8521587,1.458824
0.05664063,0.8976595,0.8470588
0.05761719,0.9357235,1.270588
0.05859375,0.9705576,1.458824
0.05957031,0.9951493,1.505882
0.06054688,1.016387,1.458824
0.06152344,1.036062,1.505882
0.0625,1.047011,2.588235
0.06347656,1.054081,1.505882
0.06445313,1.054302,1.505882
0.06542969,1.048122,1.458824
0.06640625,1.037612,1.223529
0.06738281,1.018594,2.635294
0.06835938,0.9931775,1.458824
0.06933594,0.96136,1.458824
0.0703125,0.9225529,1.411765
0.07128906,0.8823588,1.458824
0.07226563,0.8361184,0.9882353
0.07324219,0.7840099,1.458824
0.07421875,0.7283335,1.364706
0.07519531,0.6662403,1.411765
0.07617188,0.6026331,1.458824
0.07714844,0.534772,1.129412
0.078125,0.4648737,1.458824
0.07910156,0.3934177,1.458824
0.08007813,0.3140742,1.505882
0.08105469,0.2385117,1.411765
0.08203125,0.1624746,1.458824
0.08300781,0.07927491,1.458824
0.08398438,0.00120732,1.458824
0.08496094,-0.08024709,1.458824
0.0859375,-0.1612652,1.458824
0.08691406,-0.238177,0.8470588
0.08789063,-0.3177449,1.223529
0.08886719,-0.3891829,1.411765
0.08984375,-0.4661734,1.364706
0.09082031,-0.5388132,1.458824
0.09179688,-0.5942973,1.458824
0.09277344,-0.6581933,1.411765
0.09375,-0.7157838,1.223529
0.09472656,-0.7673728,1.458824
0.09570313,-0.8225636,1.411765
0.09667969,-0.8661678,1.317647
0.09765625,-0.9082072,1.741176
0.09863281,-0.9421984,1.458824
0.09960938,-0.9769563,1.505882
0.1005859,-1.01023,1.411765
0.1015625,-1.018177,1.458824
0.1025391,-1.028633,1.505882
0.1035156,-1.037743,1.458824
0.1044922,-1.035141,1.647059
0.1054688,-1.032567,1.411765
0.1064453,-1.020952,1.741176
0.1074219,-1.007258,1.505882
0.1083984,-0.9857978,1.411765
0.109375,-0.9608727,1.458824
0.1103516,-0.939685,1.411765
0.1113281,-0.8970044,1.411765
0.1123047,-0.8498212,1.411765
0.1132813,-0.8071504,1.411765
0.1142578,-0.7539865,1.129412
0.1152344,-0.7014964,1.458824
0.1162109,-0.6401524,1.411765
0.1171875,-0.5752944,1.411765
0.1181641,-0.5095817,1.458824
0.1191406,-0.4384429,1.458824
0.1201172,-0.3788256,1.458824
0.1210938,-0.3049913,1.505882
0.1220703,-0.2197693,1.364706
0.1230469,-0.145425,1.505882
0.1240234,-0.06746172,1.505882
0.125,0.01034528,1.458824
0.1259766,0.08761235,1.458824
0.1269531,0.1655635,1.882353
0.1279297,0.24367,1.505882
0.1289063,0.3211623,1.364706
0.1298828,0.3934606,1.458824
0.1308594,0.4660824,1.411765
0.1318359,0.5392423,1.458824
0.1328125,0.6066101,1.364706
0.1337891,0.6691346,1.411765
0.1347656,0.7300705,1.411765
0.1357422,0.7835604,1.411765
0.1367188,0.8316452,1.270588
0.1376953,0.8774262,1.317647
0.1386719,0.9188081,1.505882
0.1396484,0.9537139,1.505882
0.140625,0.9821662,1.458824
0.1416016,1.010926,1.458824
0.1425781,1.032649,1.458824
0.1435547,1.044324,1.647059
0.1445313,1.052289,2.211765
0.1455078,1.053441,1.458824
0.1464844,1.048999,1.458824
0.1474609,1.037863,1.411765
0.1484375,1.019653,1.458824
0.1494141,0.9951152,1.458824
0.1503906,0.9629006,1.364706
0.1513672,0.9302908,1.411765
0.1523438,0.8927938,1.411765
0.1533203,0.8467461,1.411765
0.1542969,0.7992653,0.8470588
0.1552734,0.7447237,1.458824
0.15625,0.6881314,1.411765
0.1572266,0.6281617,1.552941
0.1582031,0.5597687,1.505882
0.1591797,0.4910433,1.458824
0.1601563,0.4167126,1.458824
0.1611328,0.3410337,1.458824
0.1621094,0.2661497,1.458824
0.1630859,0.1870717,1.552941
0.1640625,0.1073414,1.505882
0.1650391,0.02763946,1.458824
